match_id,season,competition,team,player
3749631,2003/2004,Premier League,Arsenal,Kolo Habib Touré
3749631,2003/2004,Premier League,Arsenal,Gilberto Aparecido da Silva
3749631,2003/2004,Premier League,Arsenal,Laureano Bisan-Etame Mayer
3749631,2003/2004,Premier League,Arsenal,Graham Stack
3749631,2003/2004,Premier League,Arsenal,David Bentley
16196,2018/2019,La Liga,Barcelona,Philippe Coutinho Correia
16196,2018/2019,La Liga,Barcelona,Malcom Filipe Silva de Oliveira
3749465,2003/2004,Premier League,Arsenal,Patrick Vieira
3749465,2003/2004,Premier League,Arsenal,Thierry Henry
3749465,2003/2004,Premier League,Arsenal,Sulzeer Jeremiah ''Sol' Campbell
3749465,2003/2004,Premier League,Arsenal,Robert Pirès
3749465,2003/2004,Premier League,Arsenal,Jens Lehmann
3749465,2003/2004,Premier League,Arsenal,Gaël Clichy
3749465,2003/2004,Premier League,Arsenal,José Antonio Reyes Calderón
3749465,2003/2004,Premier League,Arsenal,Eduardo César Daude Gaspar
3749465,2003/2004,Premier League,Arsenal,Pascal Cygan
3749465,2003/2004,Premier League,Arsenal,Kolo Habib Touré
3749465,2003/2004,Premier League,Arsenal,Gilberto Aparecido da Silva
3749465,2003/2004,Premier League,Arsenal,Laureano Bisan-Etame Mayer
3749465,2003/2004,Premier League,Blackburn Rovers,Tugay Kerimoğlu
3749465,2003/2004,Premier League,Blackburn Rovers,Markus Babbel
3749642,2003/2004,Premier League,Charlton Athletic,Mark Fish
3749642,2003/2004,Premier League,Charlton Athletic,Jonatan Lillebror Johansson
3749642,2003/2004,Premier League,Charlton Athletic,Luke Young
3749642,2003/2004,Premier League,Charlton Athletic,Jonathan Fortune
3749642,2003/2004,Premier League,Charlton Athletic,Carlton Cole Okirie
3749642,2003/2004,Premier League,Charlton Athletic,Simon Royce
3749642,2003/2004,Premier League,Charlton Athletic,Shaun Thurston Bartlett
3749642,2003/2004,Premier League,Arsenal,Ashley Cole
3749642,2003/2004,Premier League,Arsenal,Dennis Bergkamp
3749642,2003/2004,Premier League,Arsenal,Patrick Vieira
3749642,2003/2004,Premier League,Arsenal,Thierry Henry
3749642,2003/2004,Premier League,Arsenal,Sulzeer Jeremiah ''Sol' Campbell
3749642,2003/2004,Premier League,Arsenal,Fredrik Ljungberg
3749642,2003/2004,Premier League,Arsenal,Robert Pirès
3749642,2003/2004,Premier League,Arsenal,Jens Lehmann
3749642,2003/2004,Premier League,Arsenal,José Antonio Reyes Calderón
3749642,2003/2004,Premier League,Arsenal,Nwankwo Christian Kanu
3749642,2003/2004,Premier League,Arsenal,Eduardo César Daude Gaspar
3749642,2003/2004,Premier League,Arsenal,Pascal Cygan
3749642,2003/2004,Premier League,Arsenal,Kolo Habib Touré
3749642,2003/2004,Premier League,Arsenal,Gilberto Aparecido da Silva
3749642,2003/2004,Premier League,Arsenal,Laureano Bisan-Etame Mayer
3749642,2003/2004,Premier League,Arsenal,Stuart Taylor
16289,2018/2019,La Liga,Levante UD,Roger Martí Salvador
16289,2018/2019,La Liga,Levante UD,José Ángel Gómez Campaña
16289,2018/2019,La Liga,Levante UD,David Remeseiro Salgueiro
16289,2018/2019,La Liga,Levante UD,Oier Olazábal Paredes
16289,2018/2019,La Liga,Levante UD,Enis Bardhi
16289,2018/2019,La Liga,Levante UD,Pedro López Muñoz
16289,2018/2019,La Liga,Levante UD,Roberto Suárez Pier
16289,2018/2019,La Liga,Levante UD,Erick Cathriel Cabaco Almada
16289,2018/2019,La Liga,Levante UD,Raphael Dwamena
16289,2018/2019,La Liga,Levante UD,Nikola Vukčević
16289,2018/2019,La Liga,Levante UD,Moses Daddy-Ajala Simon
16289,2018/2019,La Liga,Levante UD,Borja Mayoral Moya
16289,2018/2019,La Liga,Levante UD,Aitor Fernández Abarisketa
3749296,2003/2004,Premier League,Arsenal,Ashley Cole
3749296,2003/2004,Premier League,Arsenal,Dennis Bergkamp
303470,2019/2020,La Liga,Barcelona,Jordi Alba Ramos
303470,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu
303470,2019/2020,La Liga,Barcelona,Ivan Rakitić
303470,2019/2020,La Liga,Barcelona,Antoine Griezmann
303470,2019/2020,La Liga,Barcelona,Samuel Yves Umtiti
303470,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini
303470,2019/2020,La Liga,Barcelona,Nélson Cabral Semedo
303470,2019/2020,La Liga,Barcelona,Norberto Murara Neto
303470,2019/2020,La Liga,Barcelona,Clément Lenglet
303470,2019/2020,La Liga,Barcelona,Frenkie de Jong
303470,2019/2020,La Liga,Barcelona,Arturo Erasmo Vidal Pardo
303470,2019/2020,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo
303470,2019/2020,La Liga,Barcelona,Héctor Junior Firpo Adames
303470,2019/2020,La Liga,Barcelona,Marc-André ter Stegen
303470,2019/2020,La Liga,Barcelona,Álex Collado Gutiérrez
303470,2019/2020,La Liga,Barcelona,Anssumane Fati
3773403,2020/2021,La Liga,Athletic Club,Iñigo Córdoba Kerejeta
3773403,2020/2021,La Liga,Athletic Club,Raúl García Escudero
3773403,2020/2021,La Liga,Athletic Club,Íñigo Lekue Martínez
3773403,2020/2021,La Liga,Athletic Club,Iñaki Williams Arthuer
3773403,2020/2021,La Liga,Athletic Club,Unai Núñez Gestoso
3773403,2020/2021,La Liga,Athletic Club,Ibai Gómez Pérez
3773403,2020/2021,La Liga,Athletic Club,Óscar de Marcos Arana
3773403,2020/2021,La Liga,Athletic Club,Íñigo Martínez Berridi
3773403,2020/2021,La Liga,Athletic Club,Mikel Vesga Arruti
3773403,2020/2021,La Liga,Athletic Club,Ander Capa Rodríguez
3773403,2020/2021,La Liga,Athletic Club,Daniel García Carrillo
3749346,2003/2004,Premier League,Arsenal,Ray Parlour
3749346,2003/2004,Premier League,Arsenal,Eduardo César Daude Gaspar
3749346,2003/2004,Premier League,Arsenal,Pascal Cygan
3749346,2003/2004,Premier League,Arsenal,Kolo Habib Touré
3749346,2003/2004,Premier League,Arsenal,Gilberto Aparecido da Silva
3749346,2003/2004,Premier League,Arsenal,Laureano Bisan-Etame Mayer
3749346,2003/2004,Premier League,Arsenal,Jérémie Aliadière
3749346,2003/2004,Premier League,Arsenal,Graham Stack
16095,2018/2019,La Liga,Barcelona,Philippe Coutinho Correia
3749453,2003/2004,Premier League,Leeds United,Matthew Kilgallon
3749453,2003/2004,Premier League,Leeds United,Aaron Lennon
3749453,2003/2004,Premier League,Leeds United,Scott Carson
3749453,2003/2004,Premier League,Leeds United,Nick Barmby
3749453,2003/2004,Premier League,Leeds United,Jermaine Pennant
3749453,2003/2004,Premier League,Leeds United,Dominic Matteo
3749453,2003/2004,Premier League,Leeds United,Paul Robinson
3749453,2003/2004,Premier League,Leeds United,Alan Smith
3749453,2003/2004,Premier League,Leeds United,Gary Oliver Kelly
3749453,2003/2004,Premier League,Leeds United,Ian Harte
3749453,2003/2004,Premier League,Leeds United,Steven Caldwell
3749453,2003/2004,Premier League,Leeds United,Lucas Radebe
3749453,2003/2004,Premier League,Leeds United,Michael Duberry
3749453,2003/2004,Premier League,Leeds United,Simon Johnson
3773457,2020/2021,La Liga,Barcelona,Ricard Puig Martí
3773593,2020/2021,La Liga,Villarreal,Mario Gaspar Pérez Martínez
303615,2019/2020,La Liga,Espanyol,Leandro Daniel Cabrera Sasía
303610,2019/2020,La Liga,Granada,Yan Brice Eteki
3773593,2020/2021,La Liga,Villarreal,Jaume Vicent Costa Jordá
303615,2019/2020,La Liga,Espanyol,Oier Olazábal Paredes
3773457,2020/2021,La Liga,Barcelona,Matheus Fernandes Siqueira
303610,2019/2020,La Liga,Granada,José Antonio Rodríguez Díaz
3773457,2020/2021,La Liga,Barcelona,Pedro González López
3773593,2020/2021,La Liga,Villarreal,Pau Francisco Torres
3773593,2020/2021,La Liga,Villarreal,Raúl Albiol i Tortajada
303615,2019/2020,La Liga,Espanyol,David López Silva
303610,2019/2020,La Liga,Granada,Ramon Olamilekan Azeez
3773457,2020/2021,La Liga,Barcelona,Ronald Federico Araújo da Silva
3773593,2020/2021,La Liga,Villarreal,Moisés Gómez Bordonado
303615,2019/2020,La Liga,Espanyol,Víctor Sánchez Mata
303610,2019/2020,La Liga,Granada,Víctor David Díaz Miguel
3773457,2020/2021,La Liga,Barcelona,Moriba Kourouma Kourouma
303615,2019/2020,La Liga,Espanyol,Diego López Rodríguez
303610,2019/2020,La Liga,Granada,Germán Sánchez Barahona
3773457,2020/2021,La Liga,Barcelona,Arnau Tenas Ureña
3773593,2020/2021,La Liga,Villarreal,Samuel Chimerenka Chukwueze
303615,2019/2020,La Liga,Espanyol,Edinaldo Gomes Pereira
3773457,2020/2021,La Liga,Celta Vigo,Iago Aspas Juncal
3773593,2020/2021,La Liga,Villarreal,Pervis Josué Estupiñán Tenorio
303615,2019/2020,La Liga,Espanyol,Javier López Rodríguez
303610,2019/2020,La Liga,Granada,Rui Tiago Dantas da Silva
3773457,2020/2021,La Liga,Celta Vigo,Santiago Mina Lorenzo
303615,2019/2020,La Liga,Espanyol,Marc Roca Junqué
3773593,2020/2021,La Liga,Villarreal,Takefusa Kubo
303610,2019/2020,La Liga,Granada,José Antonio Martínez Gil
3773457,2020/2021,La Liga,Celta Vigo,Denis Suárez Fernández
303615,2019/2020,La Liga,Espanyol,Dídac Vilá Rosselló
3773593,2020/2021,La Liga,Villarreal,Fernando Niño Rodriguez
3773457,2020/2021,La Liga,Celta Vigo,Manuel Agudo Durán
3773593,2020/2021,La Liga,Villarreal,Alejandro Baena Rodríguez
303610,2019/2020,La Liga,Granada,Álvaro Vadillo Cifuentes
303615,2019/2020,La Liga,Espanyol,Óscar Melendo Jiménez
303615,2019/2020,La Liga,Espanyol,Fernando Calero Villa
303610,2019/2020,La Liga,Granada,Carlos Neva Tey
3773593,2020/2021,La Liga,Villarreal,José Manuel Cabrera López
303610,2019/2020,La Liga,Granada,Aarón Escandell Banacloche
3773457,2020/2021,La Liga,Celta Vigo,Aarón Martín Caricol
3773593,2020/2021,La Liga,Barcelona,Philippe Coutinho Correia
303615,2019/2020,La Liga,Espanyol,Adrián Embarba Blázquez
303610,2019/2020,La Liga,Granada,Roberto Soldado Rillo
3773457,2020/2021,La Liga,Celta Vigo,David Juncà Reñé
3773593,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos
303610,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos
3773457,2020/2021,La Liga,Celta Vigo,Brais Méndez Portela
303615,2019/2020,La Liga,Espanyol,Raúl de Tomás Gómez
303610,2019/2020,La Liga,Barcelona,Jordi Alba Ramos
3773593,2020/2021,La Liga,Barcelona,Jordi Alba Ramos
3773457,2020/2021,La Liga,Celta Vigo,Néstor Alejandro Araújo Razo
3773593,2020/2021,La Liga,Barcelona,Gerard Piqué Bernabéu
303615,2019/2020,La Liga,Espanyol,Adrià Giner Pedrosa
303610,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu
3773457,2020/2021,La Liga,Celta Vigo,Francisco José Beltrán Peinado
303615,2019/2020,La Liga,Espanyol,Lei Wu
3773593,2020/2021,La Liga,Barcelona,Ousmane Dembélé
303610,2019/2020,La Liga,Barcelona,Ivan Rakitić
3773457,2020/2021,La Liga,Celta Vigo,Joseph Aidoo
303610,2019/2020,La Liga,Barcelona,Antoine Griezmann
3773457,2020/2021,La Liga,Celta Vigo,Kevin Vázquez Comesaña
3773593,2020/2021,La Liga,Barcelona,Antoine Griezmann
303615,2019/2020,La Liga,Espanyol,Víctor Campuzano Bonilla
303610,2019/2020,La Liga,Barcelona,Samuel Yves Umtiti
3773593,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini
3773457,2020/2021,La Liga,Celta Vigo,Augusto Jorge Mateo Solari
3773593,2020/2021,La Liga,Barcelona,Sergi Roberto Carnicer
303610,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini
303615,2019/2020,La Liga,Espanyol,Matías Ezequiel Vargas Martín
303610,2019/2020,La Liga,Barcelona,Nélson Cabral Semedo
3773593,2020/2021,La Liga,Barcelona,Norberto Murara Neto
303615,2019/2020,La Liga,Espanyol,Pol Lozano Vizuete
303610,2019/2020,La Liga,Barcelona,Sergi Roberto Carnicer
3773457,2020/2021,La Liga,Celta Vigo,Miguel Baeza Pérez
3773593,2020/2021,La Liga,Barcelona,Clément Lenglet
3773457,2020/2021,La Liga,Celta Vigo,Iván Villar Martínez
303610,2019/2020,La Liga,Barcelona,Norberto Murara Neto
3773593,2020/2021,La Liga,Barcelona,Miralem Pjanić
303610,2019/2020,La Liga,Barcelona,Clément Lenglet
3773593,2020/2021,La Liga,Barcelona,Rafael Alcântara do Nascimento
303615,2019/2020,La Liga,Espanyol,Víctor Gómez Perea
303610,2019/2020,La Liga,Barcelona,Arturo Erasmo Vidal Pardo
3773457,2020/2021,La Liga,Celta Vigo,Carlos Domínguez Cáceres
3773593,2020/2021,La Liga,Barcelona,Frenkie de Jong
303610,2019/2020,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo
3773593,2020/2021,La Liga,Barcelona,Carles Aleña Castillo
303615,2019/2020,La Liga,Espanyol,Nicolás Melamed Ribaudo
303610,2019/2020,La Liga,Barcelona,Héctor Junior Firpo Adames
3773593,2020/2021,La Liga,Barcelona,Héctor Junior Firpo Adames
3773457,2020/2021,La Liga,Celta Vigo,Patrick Gilmar Sequeira Mejías
303610,2019/2020,La Liga,Barcelona,Marc-André ter Stegen
3773593,2020/2021,La Liga,Barcelona,Francisco António Machado Mota de Castro Trincão
303615,2019/2020,La Liga,Espanyol,Daniel Villahermosa Martínez
303615,2019/2020,La Liga,Barcelona,Martin Braithwaite Christensen
303610,2019/2020,La Liga,Barcelona,Ricard Puig Martí
3773457,2020/2021,La Liga,Celta Vigo,Hugo Sotelo
3773593,2020/2021,La Liga,Barcelona,Ricard Puig Martí
16215,2018/2019,La Liga,Barcelona,Philippe Coutinho Correia
3773593,2020/2021,La Liga,Barcelona,Pedro González López
303615,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos
303610,2019/2020,La Liga,Barcelona,Carles Pérez Sayol
16215,2018/2019,La Liga,Barcelona,Malcom Filipe Silva de Oliveira
15998,2018/2019,La Liga,Leganés,Unai Bustinza Martínez
15998,2018/2019,La Liga,Leganés,Rubén Salvador Pérez Del Mármol
15998,2018/2019,La Liga,Leganés,Raúl García Carnero
15998,2018/2019,La Liga,Leganés,Nabil El Zhar
15998,2018/2019,La Liga,Leganés,Iván Cuéllar Sacristán
15998,2018/2019,La Liga,Leganés,Sabin Merino Zuloaga
15998,2018/2019,La Liga,Leganés,Mikel Vesga Arruti
15998,2018/2019,La Liga,Leganés,Juan Francisco Moreno Fuertes
15998,2018/2019,La Liga,Leganés,Diego Alejandro Rolan Silva
15998,2018/2019,La Liga,Leganés,Gerard Gumbau Garriga
15998,2018/2019,La Liga,Leganés,Jon Ander Serantes Simon
15998,2018/2019,La Liga,Leganés,Jonathan Cristian Silva
15998,2018/2019,La Liga,Leganés,Michael Nicolás Santos Rosadilla
15998,2018/2019,La Liga,Leganés,Óscar Rodríguez Arnaiz
15998,2018/2019,La Liga,Leganés,Rodrigo Tarín Higón
303634,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos
303634,2019/2020,La Liga,Barcelona,Jordi Alba Ramos
303634,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu
303634,2019/2020,La Liga,Barcelona,Luis Alberto Suárez Díaz
303634,2019/2020,La Liga,Barcelona,Ivan Rakitić
303615,2019/2020,La Liga,Barcelona,Jordi Alba Ramos
303610,2019/2020,La Liga,Barcelona,Anssumane Fati
3773593,2020/2021,La Liga,Barcelona,Anssumane Fati
3749246,2003/2004,Premier League,Manchester United,Ole Gunnar Solskjær
303615,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu
16120,2018/2019,La Liga,Barcelona,Philippe Coutinho Correia
3773593,2020/2021,La Liga,Barcelona,Ronald Federico Araújo da Silva
16120,2018/2019,La Liga,Barcelona,Malcom Filipe Silva de Oliveira
3773593,2020/2021,La Liga,Barcelona,Ignacio Peña Sotorres
303615,2019/2020,La Liga,Barcelona,Luis Alberto Suárez Díaz
303473,2019/2020,La Liga,Sevilla,Javier Hernández Balcázar
3773593,2020/2021,La Liga,Barcelona,Arnau Tenas Ureña
3749246,2003/2004,Premier League,Manchester United,Phil Neville
303473,2019/2020,La Liga,Sevilla,Diego Carlos Santos Silva
303615,2019/2020,La Liga,Barcelona,Ivan Rakitić
303473,2019/2020,La Liga,Sevilla,Lucas Ariel Ocampos
3749246,2003/2004,Premier League,Manchester United,Paul Scholes
303615,2019/2020,La Liga,Barcelona,Antoine Griezmann
3773593,2020/2021,La Liga,Barcelona,Santiago Ramos Mingo
15946,2018/2019,La Liga,Barcelona,Philippe Coutinho Correia
303473,2019/2020,La Liga,Sevilla,Jules Koundé
303615,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini
15946,2018/2019,La Liga,Barcelona,Malcom Filipe Silva de Oliveira
303473,2019/2020,La Liga,Sevilla,Éver Maximiliano David Banega
3773466,2020/2021,La Liga,Barcelona,Martin Braithwaite Christensen
303615,2019/2020,La Liga,Barcelona,Nélson Cabral Semedo
3773466,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos
3749246,2003/2004,Premier League,Manchester United,John O''Shea
303473,2019/2020,La Liga,Sevilla,Munir El Haddadi Mohamed
303615,2019/2020,La Liga,Barcelona,Sergi Roberto Carnicer
3773466,2020/2021,La Liga,Barcelona,Jordi Alba Ramos
303473,2019/2020,La Liga,Sevilla,Joan Jordán Moreno
3749246,2003/2004,Premier League,Manchester United,Ruud van Nistelrooy
303615,2019/2020,La Liga,Barcelona,Norberto Murara Neto
303473,2019/2020,La Liga,Sevilla,Sergio Escudero Palomo
3773466,2020/2021,La Liga,Barcelona,Gerard Piqué Bernabéu
303615,2019/2020,La Liga,Barcelona,Clément Lenglet
303473,2019/2020,La Liga,Sevilla,Manuel Agudo Durán
3749246,2003/2004,Premier League,Manchester United,Ryan Giggs
303615,2019/2020,La Liga,Barcelona,Arturo Erasmo Vidal Pardo
303473,2019/2020,La Liga,Sevilla,Yassine Bounou
3773466,2020/2021,La Liga,Barcelona,Ousmane Dembélé
303473,2019/2020,La Liga,Sevilla,Jesús Navas González
3773466,2020/2021,La Liga,Barcelona,Antoine Griezmann
3749246,2003/2004,Premier League,Manchester United,Mikaël Silvestre
303615,2019/2020,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo
303615,2019/2020,La Liga,Barcelona,Marc-André ter Stegen
303473,2019/2020,La Liga,Sevilla,Daniel Filipe Martins Carriço
3773466,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini
3749246,2003/2004,Premier League,Manchester United,Louis Saha
303615,2019/2020,La Liga,Barcelona,Ricard Puig Martí
303473,2019/2020,La Liga,Sevilla,Tomáš Vaclík
303615,2019/2020,La Liga,Barcelona,Álex Collado Gutiérrez
3773466,2020/2021,La Liga,Barcelona,Sergi Roberto Carnicer
303615,2019/2020,La Liga,Barcelona,Anssumane Fati
303473,2019/2020,La Liga,Sevilla,Óliver Torres Muñoz
3773466,2020/2021,La Liga,Barcelona,Norberto Murara Neto
3749246,2003/2004,Premier League,Manchester United,Nicky Butt
303473,2019/2020,La Liga,Sevilla,Fernando Francisco Reges
3773466,2020/2021,La Liga,Barcelona,Clément Lenglet
3749246,2003/2004,Premier League,Manchester United,Roy Keane
303615,2019/2020,La Liga,Barcelona,Ronald Federico Araújo da Silva
303473,2019/2020,La Liga,Sevilla,Nemanja Gudelj
303473,2019/2020,La Liga,Sevilla,Sergio Reguilón Rodríguez
303615,2019/2020,La Liga,Barcelona,Ignacio Peña Sotorres
3749246,2003/2004,Premier League,Manchester United,Roy Carroll
303615,2019/2020,La Liga,Barcelona,Ramón Rodríguez Jiménez
3773466,2020/2021,La Liga,Barcelona,Miralem Pjanić
303473,2019/2020,La Liga,Sevilla,Luuk de Jong
303615,2019/2020,La Liga,Barcelona,Jorge Cuenca Barreno
3773466,2020/2021,La Liga,Barcelona,Frenkie de Jong
303615,2019/2020,La Liga,Barcelona,Daniel Morer Cabrera
303473,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos
3773466,2020/2021,La Liga,Barcelona,Carles Aleña Castillo
3749246,2003/2004,Premier League,Manchester United,Eric Daniel Djemba-Djemba
3773466,2020/2021,La Liga,Barcelona,Francisco António Machado Mota de Castro Trincão
303487,2019/2020,La Liga,Celta Vigo,Pape Cheikh Diop Gueye
303473,2019/2020,La Liga,Barcelona,Jordi Alba Ramos
303696,2019/2020,La Liga,Atlético Madrid,Kieran Trippier
3773466,2020/2021,La Liga,Barcelona,Ricard Puig Martí
3749246,2003/2004,Premier League,Manchester United,Wes Brown
303473,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu
3773466,2020/2021,La Liga,Barcelona,Pedro González López
3749246,2003/2004,Premier League,Arsenal,Dennis Bergkamp
303696,2019/2020,La Liga,Atlético Madrid,Álvaro Borja Morata Martín
303473,2019/2020,La Liga,Barcelona,Luis Alberto Suárez Díaz
3749246,2003/2004,Premier League,Arsenal,Patrick Vieira
3773466,2020/2021,La Liga,Barcelona,Anssumane Fati
303696,2019/2020,La Liga,Atlético Madrid,Diego da Silva Costa
3749246,2003/2004,Premier League,Arsenal,Thierry Henry
3773466,2020/2021,La Liga,Barcelona,Ronald Federico Araújo da Silva
303473,2019/2020,La Liga,Barcelona,Ivan Rakitić
303696,2019/2020,La Liga,Atlético Madrid,José María Giménez de Vargas
3749246,2003/2004,Premier League,Arsenal,Sulzeer Jeremiah ''Sol' Campbell
303473,2019/2020,La Liga,Barcelona,Ousmane Dembélé
3773466,2020/2021,La Liga,Barcelona,Ignacio Peña Sotorres
303696,2019/2020,La Liga,Atlético Madrid,Héctor Miguel Herrera López
3749246,2003/2004,Premier League,Arsenal,Fredrik Ljungberg
3773466,2020/2021,La Liga,Barcelona,Arnau Tenas Ureña
303696,2019/2020,La Liga,Atlético Madrid,Yannick Ferreira Carrasco
3773466,2020/2021,La Liga,Barcelona,Konrad De La Fuente
3749246,2003/2004,Premier League,Arsenal,Robert Pirès
16149,2018/2019,La Liga,Girona,Aleix García Serrano
16149,2018/2019,La Liga,Girona,Anthony Rubén Lozano Colón
16149,2018/2019,La Liga,Girona,Pedro Antonio Porro Sauceda
16149,2018/2019,La Liga,Girona,Valery Fernández Estrada
16149,2018/2019,La Liga,Girona,Seung-Ho Paik
16149,2018/2019,La Liga,Girona,Alejandro Pachón Párraga
16275,2018/2019,La Liga,Barcelona,Philippe Coutinho Correia
16275,2018/2019,La Liga,Barcelona,Malcom Filipe Silva de Oliveira
3749642,2003/2004,Premier League,Charlton Athletic,Michael Turner
3749642,2003/2004,Premier League,Charlton Athletic,Radostin Kishishev
3749642,2003/2004,Premier League,Charlton Athletic,Claus Jensen
3749642,2003/2004,Premier League,Charlton Athletic,Paul Konchesky
3749642,2003/2004,Premier League,Charlton Athletic,Paolo Di Canio
3749642,2003/2004,Premier League,Charlton Athletic,Graham Stuart
3749642,2003/2004,Premier League,Charlton Athletic,Hermann Hreidarsson
3749642,2003/2004,Premier League,Charlton Athletic,Dean Kiely
3749642,2003/2004,Premier League,Charlton Athletic,Matt Holland
3773387,2020/2021,La Liga,Levante UD,Roberto Suárez Pier
3749465,2003/2004,Premier League,Blackburn Rovers,Dwight Yorke
3749465,2003/2004,Premier League,Blackburn Rovers,Andy Cole
3773387,2020/2021,La Liga,Levante UD,Gonzalo Julián Melero Manzanares
3773387,2020/2021,La Liga,Levante UD,Jorge Miramón Santagertrudis
3749465,2003/2004,Premier League,Blackburn Rovers,Brad Friedel
3773387,2020/2021,La Liga,Levante UD,Aitor Fernández Abarisketa
3749465,2003/2004,Premier League,Blackburn Rovers,Vratislav Greško
3773387,2020/2021,La Liga,Levante UD,Carlos Clerc Martínez
3749465,2003/2004,Premier League,Blackburn Rovers,Lucas Neill
3749465,2003/2004,Premier League,Blackburn Rovers,Andy Todd
3773387,2020/2021,La Liga,Levante UD,Mickaël Malsa
3749465,2003/2004,Premier League,Blackburn Rovers,Craig Short
3749465,2003/2004,Premier League,Blackburn Rovers,Brett Emerton
3773387,2020/2021,La Liga,Levante UD,Francisco Javier Hidalgo Gómez
3773387,2020/2021,La Liga,Levante UD,Daniel Gómez Alcón
3749465,2003/2004,Premier League,Blackburn Rovers,Michael Gray
3773387,2020/2021,La Liga,Levante UD,Jorge De Frutos Sebastián
3749465,2003/2004,Premier League,Blackburn Rovers,Matt Jansen
3773387,2020/2021,La Liga,Levante UD,Daniel Cárdenas Lindez
3749465,2003/2004,Premier League,Blackburn Rovers,Martin Andresen
3773387,2020/2021,La Liga,Levante UD,Giorgi Kochorashvili
3749465,2003/2004,Premier League,Blackburn Rovers,Jonathan Douglas
3773387,2020/2021,La Liga,Levante UD,Alejandro Cantero Sánchez
15998,2018/2019,La Liga,Barcelona,Malcom Filipe Silva de Oliveira
3749117,2003/2004,Premier League,Everton,Wayne Mark Rooney
3773695,2020/2021,La Liga,Valencia,Gonçalo Manuel Ganchinho Guedes
16196,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos
3773695,2020/2021,La Liga,Valencia,Denis Cheryshev
16196,2018/2019,La Liga,Barcelona,Jordi Alba Ramos
3773695,2020/2021,La Liga,Valencia,Maximiliano Gómez González
16196,2018/2019,La Liga,Barcelona,Gerard Piqué Bernabéu
3773695,2020/2021,La Liga,Valencia,Kevin Gameiro
16196,2018/2019,La Liga,Barcelona,Luis Alberto Suárez Díaz
3773695,2020/2021,La Liga,Valencia,Carlos Soler Barragán
16196,2018/2019,La Liga,Barcelona,Ivan Rakitić
3773695,2020/2021,La Liga,Valencia,Antonio Latorre Grueso
16196,2018/2019,La Liga,Barcelona,Ousmane Dembélé
16196,2018/2019,La Liga,Barcelona,Samuel Yves Umtiti
3773695,2020/2021,La Liga,Valencia,José Luis Gayà Peña
16196,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini
3773695,2020/2021,La Liga,Valencia,Gabriel Armando de Abreu
303596,2019/2020,La Liga,Real Madrid,Luka Jović
303596,2019/2020,La Liga,Real Madrid,Gareth Frank Bale
303596,2019/2020,La Liga,Real Madrid,Federico Santiago Valverde Dipetta
303596,2019/2020,La Liga,Real Madrid,Éder Gabriel Militão
303596,2019/2020,La Liga,Real Madrid,Vinícius José Paixão de Oliveira Júnior
303596,2019/2020,La Liga,Real Madrid,Karim Benzema
303596,2019/2020,La Liga,Real Madrid,Rodrygo Silva de Goes
303596,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos
303596,2019/2020,La Liga,Barcelona,Jordi Alba Ramos
303596,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu
303596,2019/2020,La Liga,Barcelona,Luis Alberto Suárez Díaz
303596,2019/2020,La Liga,Barcelona,Ivan Rakitić
303596,2019/2020,La Liga,Barcelona,Antoine Griezmann
303596,2019/2020,La Liga,Barcelona,Samuel Yves Umtiti
303596,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini
303596,2019/2020,La Liga,Barcelona,Nélson Cabral Semedo
303596,2019/2020,La Liga,Barcelona,Sergi Roberto Carnicer
303596,2019/2020,La Liga,Barcelona,Norberto Murara Neto
303596,2019/2020,La Liga,Barcelona,Clément Lenglet
303596,2019/2020,La Liga,Barcelona,Frenkie de Jong
303596,2019/2020,La Liga,Barcelona,Arturo Erasmo Vidal Pardo
303596,2019/2020,La Liga,Barcelona,Carles Aleña Castillo
303596,2019/2020,La Liga,Barcelona,Marc-André ter Stegen
303596,2019/2020,La Liga,Barcelona,Carles Pérez Sayol
